age,income,debt_to_income,credit_score,loan_amount,location_text,officer_notes,approved
25,31629.202416175503,0.42479334562145,602.4252450817705,12935.569401737765,Urban informal settlement,Income supported by informal family business,0
62,37664.515218528024,0.3120746475901501,598.0037027416626,5000.0,South Delhi posh locality,Business income volatile seasonal variation,0
59,66935.70662609434,0.3224070052345315,573.8790616217082,17665.707076349863,Surat textile business district,Past loan closed with minor delays,0
61,31751.219532534615,0.5833007051306709,710.3567956303157,16298.66960025627,Indore emerging commercial zone,Income supported by informal family business,0
48,76896.08307139954,0.3629303533567325,690.9802440434348,55106.759930273016,Jaipur urban residential area,Borrower residence stable for many years,1
27,48364.17670939625,0.5532976678846878,574.1949398830841,29579.19470416879,Whitefield tech park area,Income supported by informal family business,0
29,45601.64573308736,0.5637237003387124,661.727316001695,9525.025540312869,Surat textile business district,High household expenses relative to income,1
28,26262.71223634211,0.2328576737401162,627.4547664314712,7218.40661484729,Semi rural district,Income primarily cash based limited documentation,1
32,46843.28733781064,0.4603264869073714,641.6187122475344,5000.0,Small town market center,Property documents pending clarification,1
54,29303.93323408353,0.1879682295915051,652.3438172633735,9396.153414786564,Mining dependent region,Salary credited through employer account,1
53,45922.22244881388,0.5925750069742995,546.4485837752917,15650.15018829888,Urban informal settlement,Guarantor details provided and verified,0
43,34512.866209986365,0.3782838205132306,510.5611523813092,16617.35276547952,Whitefield tech park area,Credit card utilisation consistently high,0
44,58888.716774583314,0.3710025366312971,651.4001623159402,5000.0,Tier 2 industrial town,Multiple income sources disclosed,1
57,35743.167593866136,0.2202313459513412,622.8191287130331,5000.0,Indore emerging commercial zone,No guarantor available for loan,1
55,100602.13661282876,0.2589813764931065,634.4169991903235,25645.674709220668,Ahmedabad industrial zone,GST returns consistent for last 3 years,1
64,31641.553211568506,0.3839284847834191,604.5353099115838,15036.141046202729,Trivandrum government employee area,Property ownership documents verified,0
60,27797.81276285235,0.3636488142850559,649.1520094151881,6109.045052669178,Jaipur urban residential area,Address verification partially successful,1
42,43176.72661942852,0.2922324850757763,532.608186834981,33307.486529473346,Tier 2 industrial town,Credit card utilisation consistently high,0
47,62251.35168545211,0.481750856838587,651.8203758695981,5222.831306769204,Agricultural dominant region,GST returns consistent for last 3 years,1
55,62009.89464942239,0.3496308205151046,470.9253737288723,12496.884069573252,Tourism seasonal economy area,Business revenue declining over last year,0
21,39473.73220483958,0.1984004511679215,598.2889962730758,5000.0,Mining dependent region,Past loan closed with minor delays,1
55,43025.34245121997,0.4580571973655892,615.9907588953024,11140.486532362602,Small town market center,Salary credited through employer account,0
57,43056.52337984088,0.1761085727797245,520.956206931291,17003.020742971803,Small town market center,Salary credited through employer account,0
34,21185.316297065176,0.0614844138812118,738.4281761143003,7125.600398917233,Small town market center,Household expenses within expected range,1
23,60599.18486431628,0.3644235184979442,643.1189915988647,7717.1306812213825,Ahmedabad industrial zone,Stable salaried employment verified,1
21,19362.079823100663,0.1953969996752895,596.9039774688299,10540.366320894262,Electronic City industrial belt,Income supported by informal family business,0
25,21205.17770286254,0.3767168079270315,781.687434104724,12219.111639669534,Urban middle income locality,Property documents pending clarification,1
46,37328.5430516763,0.4724537152661415,665.4047491408239,5974.097184440638,Jaipur urban residential area,Address verification fully successful,1
34,30948.20045882621,0.4976755708360145,674.4100705216044,28392.398548618617,Ahmedabad industrial zone,Past loan closed without delays,0
59,54072.3746611862,0.4246472292974341,633.0891580698024,5000.0,South Mumbai affluent area,Credit card utilisation within limits,0
47,45418.57023158727,0.151090513064972,610.9446863652244,13982.288825266854,Mining dependent region,Salary credited through employer account,1
29,38913.66267560964,0.2419771925618776,663.1903247970512,11985.427159905948,Bangalore IT corridor,Income supported by informal family business,1
35,20686.42572383749,0.3508123174827997,450.08068412929447,5000.0,Electronic City industrial belt,Address verification fully successful,0
35,36800.99097385075,0.3522619509094093,517.5642615534408,12508.445609928624,Agricultural dominant region,Salary credited through employer account,0
46,35374.420933456044,0.2087135708202064,543.2920854006768,9758.078164925744,South Mumbai affluent area,Stable salaried employment verified,0
62,40582.546680700245,0.2806350850878241,481.0701640214498,15584.453588805116,Chennai OMR corridor,Address verification partially successful,0
33,29289.40124425241,0.4715537187636519,681.1899695738691,8781.413959657017,Whitefield tech park area,High household expenses relative to income,1
52,47165.06593260414,0.4255615636365001,594.6437923527387,21696.048592010367,Agricultural dominant region,Address verification fully successful,0
59,30537.767680089863,0.3037319578121195,729.5641196262947,12843.76179712972,Pune Hinjewadi IT park,Multiple income sources disclosed,1
52,45006.25380606079,0.5044478616259279,629.579132844647,5000.0,Coimbatore manufacturing cluster,Employment contract valid and confirmed,0
24,54069.405485603675,0.1510235759398288,582.8406923651885,12968.29026618518,Kochi port-adjacent locality,Property documents pending clarification,1
50,27797.524547883284,0.4733303574177998,633.6805334613176,5000.0,Whitefield tech park area,Household expenses within expected range,0
57,24684.252406750016,0.452689063028282,716.1660727577671,15635.910834676451,Lower Parel commercial district,GST registration present but filings irregular,1
43,46082.24796924519,0.4620038515470502,620.8621294057225,22629.20664391246,Lower Parel commercial district,Stable salaried employment verified,0
59,18759.398509311835,0.3944692461949473,725.6690892862666,6866.445656322631,South Mumbai affluent area,Bank statements show frequent cash deposits,1
35,63312.14016157922,0.252012721880091,715.1224092240104,25766.965111868016,Border trade town,Address verification fully successful,1
63,36515.10569297663,0.4387987731377737,598.2043459785652,10117.800385473633,Gurgaon corporate hub,Income supported by informal family business,0
49,34290.40303310173,0.2876568230048116,604.0534901529292,11340.026847443847,Hyderabad HITEC City,Borrower cooperative during verification call,1
56,47715.32762778683,0.3807857230684393,600.1819971752808,7178.50863656926,Bangalore IT corridor,Salary credited through employer account,1
33,46257.424519625405,0.2408150842018823,553.9576934785987,7740.99817194601,Tourism seasonal economy area,Business income volatile seasonal variation,0
52,36434.04932797786,0.2982662911916369,534.1067223387558,15426.104649910772,Electronic City industrial belt,Salary credited through employer account,0
27,56348.348170902624,0.328512647554382,603.3307682395506,5000.0,Small town market center,Business income volatile seasonal variation,0
42,25946.859169154173,0.4099585856598411,467.58918604365334,5000.0,Bangalore IT corridor,Credit card utilisation within limits,0
48,51853.52763048316,0.4350790959204845,558.4972577826039,13204.02721028732,Electronic City industrial belt,Employment contract valid and confirmed,0
22,21177.366325071875,0.6043549116794,671.1868431296028,5000.0,Whitefield tech park area,Guarantor details provided and verified,0
62,46878.97199295625,0.3722189700420529,539.8379600218038,23448.001068254125,Chennai OMR corridor,Income primarily cash based limited documentation,0
26,30824.44588658027,0.2078405633046764,726.7982622268452,13305.009125449047,Bandra West residential zone,Address verification fully successful,1
48,18853.55876234859,0.4699948445759093,678.4083626149554,7271.837957570898,South Mumbai affluent area,Borrower hesitant during verification call,1
48,41287.76171705435,0.4006451404122094,766.2123191110527,9170.685654162828,Indore emerging commercial zone,Credit card utilisation within limits,1
64,35695.74430162669,0.3214442800869607,781.0033401301417,19089.84468953797,Semi rural district,Income supported by informal family business,1
64,16791.653815640697,0.2899287891017961,688.3281406097576,6410.82713749553,Semi rural district,Household expenses within expected range,1
40,12621.62925408671,0.2572645363239768,594.9862477731749,6279.743031206163,Urban informal settlement,Bank statements show frequent cash deposits,0
50,33653.35669495781,0.2522814970582323,520.1902844183346,17135.79184692939,Agricultural dominant region,Stable salaried employment verified,0
31,81561.52972618082,0.1669301375920774,533.0442013300617,16682.890952035606,Gurgaon corporate hub,No guarantor available for loan,0
48,42638.27078108836,0.4948264880140534,773.5956798223739,5240.081306505681,Lower Parel commercial district,Self employed professional with stable clients,1
45,25999.91068077156,0.4152199341535736,531.5933202945246,5000.0,Chennai OMR corridor,Income supported by informal family business,0
59,62375.93094073003,0.3639586208592361,620.9893962879003,19464.67932286114,Whitefield tech park area,Multiple income sources disclosed,0
53,57160.12443136646,0.256887592442192,720.335509719478,5000.0,Tier 2 service economy town,GST registration present but filings irregular,1
21,68582.28464207018,0.5134052564166397,574.8362613015086,5881.505136399141,Border trade town,High dependency on single client,0
47,51120.90959238339,0.1369046152926721,728.4110303121902,8233.304361511491,Lower Parel commercial district,Credit card utilisation within limits,1
33,56553.99709589683,0.3303510642760776,631.6399824701841,9951.096257615643,South Mumbai affluent area,Property documents pending clarification,1
61,52341.99363832307,0.4973219551138164,651.4097638593112,21947.24073149812,Lower Parel commercial district,Borrower frequently changed residences,0
23,28602.446247849555,0.0511057368841677,615.9912277814701,5000.0,Gurgaon corporate hub,Past loan closed without delays,1
59,16016.258320034272,0.3764074858285062,571.8109285648471,5000.0,Jaipur urban residential area,No guarantor available for loan,0
26,27985.23425720317,0.2509764421393878,684.7421758710058,5000.0,Surat textile business district,High household expenses relative to income,1
28,63099.52296399684,0.3681741636772803,676.0887563689136,25559.179528761568,Lower Parel commercial district,Borrower cooperative during verification call,1
47,30016.26204522909,0.2938324050552103,687.8463893828487,5512.2252058154945,South Mumbai affluent area,Borrower frequently changed residences,1
29,33768.05358931782,0.4390536934409333,707.1568284244365,5962.104274817312,Gurgaon corporate hub,Bank statements show frequent cash deposits,1
57,20274.263107226627,0.5348815679311945,606.3201713644637,13152.831155702168,Tourism seasonal economy area,Past loan closed with minor delays,0
53,27569.220053045618,0.7269989561285926,676.0536529607157,10683.903335147326,Semi rural district,Borrower residence stable for many years,0
62,36150.83829284232,0.332990022631674,699.5705379647768,5571.980012065464,Surat textile business district,Self employed professional with stable clients,1
64,46456.93757876177,0.4606959128120364,665.347715628594,5000.0,Bangalore IT corridor,GST returns consistent for last 3 years,1
44,28873.21178585445,0.4013231095922908,607.8737085377358,19527.003111151625,Border trade town,Stable salaried employment verified,0
35,27881.851915692907,0.4124122279022452,661.7290654421992,9693.955092897388,Electronic City industrial belt,Self employed professional with stable clients,1
52,55330.9542671594,0.5713699921373562,497.02963189964817,11782.118218814869,Jaipur urban residential area,Multiple income sources disclosed,0
52,42729.00588021224,0.2473709910728899,663.2000446749242,14498.506851632095,Jaipur urban residential area,Business revenue declining over last year,1
44,45448.55166749309,0.2962572502227861,558.9312281607387,9845.64403437859,Tourism seasonal economy area,Borrower hesitant during verification call,0
61,77976.30621368975,0.3236789512025028,638.1436319899943,31324.918204442863,Hyderabad HITEC City,Multiple income sources disclosed,1
32,28210.874574300193,0.2022727034003235,607.5279527874591,5000.0,Small town market center,Address verification fully successful,1
59,35436.24391488062,0.3497787597739948,640.2357523952754,7783.468708023755,Ahmedabad industrial zone,Business revenue declining over last year,1
22,47838.20596604459,0.4486954884605353,528.1632122820056,5000.0,Coimbatore manufacturing cluster,Borrower cooperative during verification call,0
23,23488.03259565317,0.474254293628577,686.2092068394112,6675.5435384022085,Bangalore IT corridor,Income supported by informal family business,1
57,40722.04492430087,0.3224261432643494,700.5923296092502,5000.0,Kochi port-adjacent locality,Multiple income sources disclosed,1
37,36720.785959440174,0.5213053893654592,568.3963345526829,6617.360108476863,Nagpur logistics corridor,Stable salaried employment verified,0
22,145604.556046682,0.05,541.4898246466403,27656.47500140657,Urban middle income locality,Address verification fully successful,1
22,38174.947347003515,0.6988073085023585,573.1107066756291,13423.555846540705,South Delhi posh locality,GST registration present but filings irregular,0
48,64761.71454308704,0.4350884918937869,688.7885336474235,14479.60136830659,Urban informal settlement,Business revenue declining over last year,1
43,54993.57322449984,0.2854346638862797,632.1923508037567,5335.599644367894,Gurgaon corporate hub,Past loan closed with minor delays,1
57,20367.977139627907,0.4193152492180201,622.5168492116035,7791.582935802688,Semi rural district,Household expenses within expected range,0
52,16740.531285411962,0.327081949954522,626.3274939468835,12005.22474938224,Bangalore IT corridor,Multiple income sources disclosed,0
53,41089.47572805056,0.05,589.8706276963695,9389.603187649052,Ahmedabad industrial zone,Self employed trader with irregular turnover,1
21,68095.56267610498,0.3570358560112736,660.1130412710174,38167.59024507172,Jaipur urban residential area,Address verification partially successful,0
39,41938.41072747152,0.4867260422910578,742.9116270730576,5000.0,Pune Hinjewadi IT park,Bank statements show frequent cash deposits,1
22,37775.87317421695,0.4945688381488404,574.2157478485383,5568.949212053978,Urban middle income locality,Stable salaried employment verified,0
64,31506.736954735883,0.3877546696798944,680.5287116688369,17612.811865752134,South Delhi posh locality,Household expenses within expected range,0
46,18732.577074342928,0.4936657446918421,633.0456431978001,6439.01662173619,Ahmedabad industrial zone,Business income volatile seasonal variation,0
52,22465.58004707649,0.4153159890096393,632.4740387008942,5000.0,Bangalore IT corridor,Guarantor details provided and verified,1
26,16136.565995392688,0.3833863884241055,733.2778259524123,7537.603393454431,Border trade town,Income supported by informal family business,1
52,20920.330167579035,0.2466510603129545,706.1472636545884,5000.0,Coimbatore manufacturing cluster,Salary credited through employer account,1
24,27917.133444664854,0.2979184025185823,637.4371863286593,8739.13405007178,Tier 2 service economy town,Borrower frequently changed residences,0
31,53530.56139191696,0.3115457472651184,701.8571941536864,26084.721927142837,Small town market center,Stable salaried employment verified,1
37,29070.127212030915,0.3928217701991228,516.5796710070454,10841.025990860377,Bandra West residential zone,Borrower frequently changed residences,0
58,41266.771575346545,0.4704729797749322,483.11758083920824,33091.5123227078,Hyderabad HITEC City,GST registration present but filings irregular,0
44,38855.87649883889,0.2578359295529776,587.6305756344188,7266.70565475825,Ahmedabad industrial zone,Borrower cooperative during verification call,0
25,46607.857311796586,0.1412358779920617,566.4489890743181,20454.33965343717,Urban informal settlement,Address verification fully successful,0
54,21646.358793784937,0.5659641262984297,619.928172282534,10302.589436641116,Mining dependent region,Borrower cooperative during verification call,0
26,61672.71289683561,0.2047068678109905,716.7370372473965,15797.269227621991,Tier 2 industrial town,Credit card utilisation consistently high,1
42,17969.14694383681,0.4235142503815918,622.2247737745901,5000.0,Noida sector planned housing,Self employed trader with irregular turnover,0
31,29030.242163116254,0.3879775305183104,702.6452382802947,15449.652629277787,Small town market center,Guarantor details provided and verified,1
36,35937.88448198813,0.2983497011243592,701.0824376371276,7148.759669148354,Small town market center,Household expenses within expected range,1
53,53107.44603647883,0.4411186700630835,514.3158580375648,22769.03000080379,Chennai OMR corridor,GST registration present but filings irregular,0
29,72377.7830821518,0.1688555308634468,687.2258382392027,27903.911361270915,Chennai OMR corridor,Multiple income sources disclosed,1
26,53317.279990719195,0.5946094498213562,719.9524036461536,17335.723636971175,Nagpur logistics corridor,Past loan closed with minor delays,1
36,73714.7488861529,0.7452316701277377,724.8224249487547,41985.11147283664,Urban informal settlement,Credit card utilisation within limits,0
49,23990.4721137539,0.5346372692381853,631.4292961898285,8810.50698204834,Urban informal settlement,Borrower cooperative during verification call,1
23,65853.32767318381,0.2284863599734125,644.7053622633744,28025.025130800477,Pune Hinjewadi IT park,Address verification fully successful,1
40,60435.28275566545,0.05,649.2831874111647,23015.763751061477,Tourism seasonal economy area,Borrower hesitant during verification call,1
56,10958.409939750309,0.4216045810986992,634.0920157067592,5000.0,Semi rural district,Address verification fully successful,0
39,32525.116266419664,0.155994134712491,567.4178466006566,7279.033437002427,Small town market center,Income primarily cash based limited documentation,1
46,49070.76464448025,0.2880261160782679,583.3538186570642,14530.169509229663,Mining dependent region,Income primarily cash based limited documentation,0
23,28065.40806528764,0.5784232933738513,683.1798583714756,11886.661326018268,Bangalore IT corridor,Property documents pending clarification,0
39,21101.246928423858,0.5935522974294025,630.1871660491969,8317.472611652352,Urban informal settlement,Property documents pending clarification,0
40,104515.18062455243,0.6097498561961712,647.8871305405752,43837.08455083527,South Mumbai affluent area,Business revenue declining over last year,0
52,38388.763381681936,0.3647621788342265,717.29129611922,40509.69535015829,South Mumbai affluent area,Guarantor details provided and verified,0
27,38917.63298782499,0.484489961478135,646.1759903422967,7775.445581865024,Mining dependent region,Income primarily cash based limited documentation,1
61,18873.28940692196,0.0512835913358378,560.8803228685858,5000.0,Border trade town,High household expenses relative to income,1
53,26737.423763774892,0.1251268205150851,795.3202031525033,5833.615546201165,Urban informal settlement,Multiple income sources disclosed,1
60,23180.801309832623,0.3067706590434479,620.001543214833,5303.660474500671,Mining dependent region,High household expenses relative to income,0
59,62285.72934601523,0.4761945198945462,615.9531896797952,24163.461498018507,Nagpur logistics corridor,Past loan closed without delays,0
